"Time (s)","Sound pressure level (dB)"
0.000000000E0,-∞
6.762634700E-2,-∞
5.786024230E-1,-5.091837158E1
1.107953807E0,-5.125956285E1
1.631236538E0,-5.274823216E1
2.152376422E0,-3.952853372E1
2.672346576E0,-5.176227667E1
3.194945691E0,-5.079606459E1
3.716794844E0,-4.949913424E1
4.225247151E0,-4.311503689E1
4.743835497E0,-5.142880199E1
5.267105420E0,-5.126898166E1
5.788051573E0,-5.352433467E1
6.309194342E0,-4.946821052E1
6.824279149E0,-5.084252282E1
7.346571534E0,-4.621914730E1
7.874458649E0,-5.045195669E1
8.395482302E0,-5.098828877E1
8.920106917E0,-4.940721410E1
9.434549917E0,-4.329063861E1
9.962641455E0,-2.882181796E1
1.048157661E1,-4.187392419E1
1.100434853E1,-3.975168295E1
1.152537449E1,-4.218570626E1
1.204791761E1,-1.031415983E1
1.256898614E1,-4.032698107E1
1.308920638E1,-3.937740149E1
1.361132364E1,-4.240997721E1
1.412720811E1,-4.405855814E1
1.464570226E1,-3.545278592E1
1.516733903E1,-4.721064348E1
1.568905445E1,-4.730213166E1
1.621356364E1,-4.385944997E1
1.673368495E1,-4.379527296E1
1.725482314E1,-4.113439729E1
1.777714522E1,-4.529071826E1
1.829739026E1,-4.036307955E1
1.881906733E1,-4.021290902E1
1.933636441E1,-4.287760125E1
1.985285141E1,-3.963377555E1
2.036848202E1,-4.359006044E1
2.088890856E1,-4.561500454E1
2.140337356E1,-4.603891813E1
2.192091525E1,-4.200330920E1
2.243939833E1,-4.920826823E1
2.296030648E1,-4.726570473E1
2.347861952E1,-4.775804215E1
2.399726552E1,-3.573690989E1
2.451342191E1,-5.008153782E1
2.503140229E1,-3.835058620E1
2.555880871E1,-3.698676877E1
2.608087514E1,-3.899843391E1
2.660101321E1,-5.056552604E1
2.712162637E1,-4.810426285E1
2.764476098E1,-4.366774020E1
2.816479560E1,-4.641235622E1
2.868509652E1,-4.468257301E1
2.919917236E1,-4.747916939E1
2.972066367E1,-4.908301776E1
3.024231544E1,-4.617127725E1
3.076374821E1,-5.217495481E1
3.128400544E1,-4.798297756E1
3.180047244E1,-4.746911627E1
3.232349209E1,-5.225125597E1
3.284280144E1,-4.610496531E1
3.336226525E1,-4.862336331E1
3.388440659E1,-5.060792933E1
3.440349378E1,-4.908287913E1
3.492288824E1,-4.731805961E1
3.544029001E1,-5.095856326E1
3.595747267E1,-4.679883396E1
3.647671740E1,-4.579253100E1
3.699264886E1,-5.287314953E1
3.751357767E1,-4.804783478E1
3.803630890E1,-5.227872766E1
3.855615532E1,-4.716949918E1
3.907529924E1,-4.671423572E1
3.959660620E1,-4.647266134E1
4.011734805E1,-4.470012549E1
4.063281801E1,-5.041172311E1
4.114643236E1,-4.537248358E1
4.166883324E1,-4.778647988E1
4.218912659E1,-4.835955078E1
4.270825474E1,-4.986253101E1
4.323045659E1,-4.704961611E1
4.374550870E1,-4.994410722E1
4.426567785E1,-4.568273410E1
4.478767847E1,-4.810176357E1
4.530786097E1,-5.101959528E1
4.582162147E1,-5.030858397E1
4.634401916E1,-4.709828076E1
4.686144062E1,-4.941717050E1
4.738115031E1,-5.134538841E1
4.790592227E1,-4.748139226E1
4.842524743E1,-4.772855138E1
4.894638674E1,-4.859349034E1
4.946061631E1,-4.968945120E1
4.998195823E1,-4.927004526E1
5.049555335E1,-5.059934387E1
5.101130531E1,-5.062763756E1
5.152466027E1,-4.753165026E1
5.203983458E1,-4.550819730E1
5.256027012E1,-4.759716416E1
5.307602377E1,-4.626900927E1
5.359781846E1,-4.862800205E1
5.411936104E1,-4.461379874E1
5.464138165E1,-5.210526632E1
5.515914908E1,-4.805826067E1
5.568039012E1,-5.214078517E1
5.620121265E1,-4.511121278E1
5.671695623E1,-5.046818425E1
5.722902458E1,-4.974357924E1
5.775213365E1,-4.717041223E1
5.827941865E1,-5.205636860E1
5.879883484E1,-4.883051807E1
5.931083442E1,-5.047585454E1
5.982795400E1,-4.909932236E1
6.034811357E1,-4.944121921E1
6.086215280E1,-4.951476105E1
6.138301900E1,-4.938864153E1
6.190111738E1,-5.005922000E1
6.242223323E1,-4.904229313E1
6.294280699E1,-4.641385994E1
6.346243538E1,-4.676434598E1
6.398479992E1,-4.270394196E1
6.450262434E1,-4.947029671E1
6.502420553E1,-5.014670231E1
6.554190134E1,-5.227805956E1
6.606311318E1,-4.727480673E1
6.658657845E1,-5.031810508E1
6.710733407E1,-4.989769535E1
6.762662484E1,-4.873548477E1
6.814054480E1,-5.195199604E1
6.866138730E1,-4.909106555E1
6.918045095E1,-4.969343809E1
6.969911314E1,-4.786279151E1
7.021665968E1,-4.045810288E1
7.073271756E1,-4.763719417E1
7.125242541E1,-4.703967136E1
7.177109764E1,-4.996039925E1
7.229175714E1,-3.987666352E1
7.280568249E1,-4.554761407E1
7.332776679E1,-2.794982214E1
7.385116756E1,-1.897344254E1
7.436486518E1,-4.935024478E1
7.488636641E1,-5.066775850E1
7.540944668E1,-4.710128610E1
7.592471487E1,-4.992798118E1
7.644477037E1,-4.744126487E1
7.696736756E1,-4.575981986E1
7.748780748E1,-3.692555528E1
7.801068521E1,-4.325065920E1
7.852959214E1,-2.739762526E1
7.904991144E1,-4.063472350E1
7.957007129E1,-4.268040838E1
8.008346129E1,-3.697760695E1
8.060493133E1,-4.257475951E1
8.112365140E1,-4.043218231E1
8.164157129E1,-4.499016423E1
8.215595190E1,-4.357467193E1
8.267415006E1,-4.631685681E1
8.319547586E1,-4.143877429E1
8.371023290E1,-4.848569414E1
8.422684025E1,-4.094565158E1
8.474975436E1,-4.497516914E1
8.527318090E1,-4.375114887E1
8.579299379E1,-4.673579891E1
8.631308636E1,-3.983393973E1
8.682874886E1,-4.993125843E1
8.734208078E1,-4.673643463E1
8.786474544E1,-4.423532966E1
8.838480998E1,-4.613223900E1
8.890719901E1,-4.013036263E1
8.942714571E1,-4.360022379E1
8.994572351E1,-4.448920641E1
9.046064836E1,-4.539003331E1
9.098184136E1,-4.755190921E1
9.150209978E1,-4.412634000E1
9.202384590E1,-4.095655402E1
9.254481366E1,-4.064101460E1
9.306379113E1,-4.717045396E1
9.358348720E1,-3.882362761E1
9.410438940E1,-4.573130647E1
9.462588743E1,-4.866218839E1
9.513907224E1,-4.592102102E1
9.566019205E1,-4.333710067E1
9.617501193E1,-4.440044647E1
9.668941859E1,-4.566690441E1
9.720402097E1,-4.726793918E1
9.772598212E1,-4.538080887E1
9.824709324E1,-4.710191564E1
9.876877843E1,-4.694540065E1
9.929030497E1,-4.744163729E1
9.980916724E1,-4.746425258E1
1.003301506E2,-4.515050213E1
1.008514525E2,-4.843901521E1
1.013663926E2,-4.607864741E1
1.018878405E2,-4.666404869E1
1.024044047E2,-4.796972602E1
1.029264121E2,-4.612457159E1
1.034449836E2,-4.948048672E1
1.039661223E2,-3.748655349E1
1.044864695E2,-3.666193637E1
1.050017738E2,-4.726649067E1
1.055250865E2,-4.778874515E1
1.060461831E2,-4.825914355E1
1.065641786E2,-4.335639312E1
1.070823636E2,-4.327222782E1
1.076034620E2,-4.545169662E1
1.081254972E2,-4.343361244E1
1.086464627E2,-4.730636474E1
1.091678560E2,-4.417554045E1
1.096896778E2,-4.488841435E1
1.102088254E2,-4.436755779E1
1.107303295E2,-4.191243470E1
1.112520122E2,-4.703033831E1
1.117751226E2,-4.457755685E1
1.122898689E2,-4.615833284E1
1.128116756E2,-4.621069721E1
1.133317578E2,-4.226289909E1
1.138524472E2,-4.002370487E1
1.143727692E2,-4.607567330E1
1.148955522E2,-4.503706561E1
1.154102011E2,-4.353208043E1
1.159301929E2,-4.451283123E1
1.164466603E2,-4.465364135E1
1.169648168E2,-4.330351853E1
1.174860899E2,-4.649196190E1
1.180074262E2,-4.661125179E1
1.185251079E2,-4.783340219E1
1.190470251E2,-5.029274023E1
1.195656491E2,-3.786529264E1
1.200856747E2,-4.871637000E1
1.206055892E2,-5.097823365E1
1.211277603E2,-2.635749724E1
1.216543096E2,-2.107432120E1
1.221763042E2,-1.914379877E1
1.226934705E2,-2.872727551E1
1.232130106E2,-4.321097846E1
1.237328385E2,-2.876106392E1
1.242541783E2,-3.063365928E1
1.247733404E2,-4.261211685E1
1.252943068E2,-2.708203490E1
1.258081425E2,-4.468644755E1
1.263237083E2,-4.191648265E1
1.268394656E2,-4.499104188E1
1.273609122E2,-4.428624034E1
1.278794358E2,-4.651576242E1
1.284013313E2,-3.863713108E1
1.289212040E2,-4.388424451E1
1.294397468E2,-4.388997254E1
1.299527855E2,-4.427983819E1
1.304728626E2,-4.593419927E1
1.309966807E2,-4.547795771E1
1.315134471E2,-4.459879925E1
1.320332347E2,-4.378140594E1
1.325561253E2,-3.756989831E1
1.330786435E2,-1.989212174E1
1.336016044E2,-2.180586469E1
1.341191514E2,-2.026688717E1
1.346405086E2,-2.659088425E1
1.351634386E2,-2.990038160E1
1.356826504E2,-3.363359027E1
1.362054787E2,-4.500227568E1
1.367246509E2,-4.861474940E1
1.372386957E2,-4.537801655E1
1.377594308E2,-4.699770760E1
1.382833175E2,-4.653631656E1
1.388037462E2,-4.658656362E1
1.393198811E2,-4.880374872E1
1.398431656E2,-4.672764906E1
1.403657447E2,-4.375835878E1
1.408944762E2,-4.483485129E1
1.414431363E2,-4.598645944E1
1.419736139E2,-4.600794015E1
1.425191801E2,-4.639581452E1
1.430800590E2,-4.779226200E1
1.436092496E2,-4.799119718E1
1.441495927E2,-4.526502557E1
1.447018491E2,-4.941083436E1
1.452506630E2,-4.102788120E1
1.458031579E2,-4.792043819E1
1.463523210E2,-4.917446252E1
1.468961914E2,-4.707341963E1
1.474318127E2,-3.978047503E1
1.479839287E2,-4.586832104E1
1.485445671E2,-4.565746980E1
1.490841741E2,-4.939440204E1
1.496560816E2,-4.621442062E1
1.501977256E2,-2.725161831E1
1.507332174E2,-5.354457729E1
1.512835867E2,-5.413222695E1
1.518197235E2,-4.030190752E1
1.523626490E2,-3.378453814E1
1.528932843E2,-2.208714144E1
1.534385834E2,-4.679241008E1
1.539686897E2,-4.471472749E1
1.545102050E2,-4.384413447E1
1.550573786E2,-4.648716357E1
1.556099735E2,-4.647693586E1
1.561517601E2,-4.715675590E1
1.566970001E2,-4.669723552E1
1.572461707E2,-4.822633805E1
1.577979200E2,-4.706007070E1
1.583412085E2,-4.707124276E1
1.588768428E2,-4.941480537E1
1.594134611E2,-4.727064060E1
1.599498544E2,-4.673382573E1
1.604912721E2,-4.754564964E1
1.610574207E2,-4.613609496E1
1.616058731E2,-3.379661893E1
1.621521967E2,-4.820067619E1
1.627084089E2,-4.813741879E1
1.632434493E2,-5.026707998E1
1.637936708E2,-4.717907671E1
1.643479030E2,-4.888588425E1
1.648950483E2,-4.722136424E1
1.654436232E2,-4.628102157E1
1.659988488E2,-4.918703049E1
1.665354816E2,-5.149837844E1
1.670801656E2,-5.131233002E1
1.676272272E2,-4.896421871E1
1.681878189E2,-4.998529583E1
1.687352793E2,-4.825378103E1
1.692894106E2,-4.936808915E1
1.698446887E2,-4.610023351E1
1.703744145E2,-5.228753874E1
1.709184940E2,-4.826181042E1
1.714614373E2,-4.936957621E1
1.719927600E2,-4.825455005E1
1.725373652E2,-5.007507625E1
1.730998436E2,-5.225633440E1
1.736536644E2,-5.018188595E1
1.741991972E2,-4.638458543E1
1.747401367E2,-2.176942676E1
1.752914753E2,-4.572182489E1
1.758383964E2,-4.630271822E1
1.763927084E2,-4.915675084E1
1.769394735E2,-4.924883530E1
1.774896190E2,-5.050287265E1
1.780331584E2,-4.936861971E1
1.785854738E2,-4.868439681E1
1.791436808E2,-4.995919502E1
1.796710559E2,-4.855194750E1
1.802231299E2,-4.721625027E1
1.807804776E2,-5.008039584E1
1.813292063E2,-4.922084511E1
1.818668007E2,-4.947769415E1
1.824185661E2,-4.990942826E1
1.829574821E2,-5.236420189E1
1.834990615E2,-4.748607728E1
1.840582064E2,-5.178044936E1
1.846115343E2,-5.132272466E1
1.851378726E2,-4.954167274E1
1.856779553E2,-4.846412317E1
1.862237045E2,-4.765657224E1
1.867585727E2,-4.950547037E1
1.873031611E2,-4.863605691E1
1.878391669E2,-4.676256771E1
1.884051748E2,-5.205255361E1
1.889447428E2,-5.066775084E1
1.894990763E2,-4.682841355E1
1.900623182E2,-4.543938614E1
1.906141877E2,-4.239313361E1
1.911544285E2,-4.832237148E1
1.917052465E2,-4.582664439E1
1.922509764E2,-4.392693966E1
1.928055699E2,-4.188109925E1
1.933595240E2,-4.493163215E1
1.939104981E2,-3.982937262E1
1.944538619E2,-4.511421727E1
1.949917401E2,-5.036633029E1
1.955174909E2,-4.211121624E1
1.960629174E2,-4.265506561E1
1.965967113E2,-4.664521559E1
1.971431282E2,-4.717335391E1
1.976864641E2,-4.633391018E1
1.982379377E2,-4.631258657E1
1.987880637E2,-4.219066671E1
1.993332577E2,-4.889456590E1
1.998767552E2,-4.794233355E1
2.004248259E2,-4.204152197E1
2.009537967E2,-4.809321748E1
2.014840933E2,-4.589110909E1
2.020347221E2,-4.617717869E1
2.025931100E2,-4.462794533E1
2.031531705E2,-4.080243681E1
2.036958794E2,-4.615782595E1
2.042422539E2,-4.504761468E1
2.047836254E2,-4.877522479E1
2.053451165E2,-4.523419937E1
2.058916311E2,-4.736737104E1
2.064225054E2,-4.476372360E1
2.069697654E2,-4.413699798E1
2.075017868E2,-3.797600304E1
2.080508706E2,-4.415898112E1
2.085849415E2,-3.696789071E1
2.091310051E2,-4.759099256E1
2.096822024E2,-4.840670582E1
2.102303422E2,-4.414039443E1
2.107641748E2,-4.971376337E1
2.113208937E2,-4.938281336E1
2.118576956E2,-5.087838380E1
2.124129419E2,-4.962654065E1
2.129674515E2,-4.891072910E1
2.135155267E2,-5.112574902E1
2.140721989E2,-4.776238622E1
2.146199132E2,-4.704901299E1
2.151654923E2,-4.929802318E1
2.157125039E2,-4.857076715E1
2.162685520E2,-5.063496858E1
2.168139635E2,-4.942283900E1
2.173452299E2,-4.609810039E1
2.178928610E2,-4.785811247E1
2.184318012E2,-4.983419410E1
2.189884152E2,-4.958298882E1
2.195470378E2,-4.384156071E1
2.200901899E2,-4.636882124E1
2.206264939E2,-4.889072644E1
2.211716986E2,-4.811669400E1
2.217125068E2,-4.657707437E1
2.222649367E2,-4.856115497E1
2.228074788E2,-4.904388594E1
2.233619223E2,-5.236166948E1
2.239036075E2,-4.872861058E1
2.244532316E2,-4.913178310E1
2.249916426E2,-4.973574341E1
2.255337680E2,-5.036379900E1
2.260762576E2,-4.778581241E1
2.266176233E2,-4.686526880E1
2.271614015E2,-2.639756098E1
2.276944795E2,-4.762762773E1
2.282311214E2,-3.977074935E1
2.287772765E2,-4.507798253E1
2.293313027E2,-4.538788894E1
2.298718945E2,-4.333214140E1
2.304249373E2,-4.355932353E1
2.309730210E2,-4.176521394E1
2.315245936E2,-3.841361808E1
2.320724316E2,-3.304442037E1
2.326175263E2,-3.693793348E1
2.331714053E2,-2.867005470E1
2.337198711E2,-1.907130204E1
2.342713139E2,-2.199450972E1
2.348095179E2,-3.133745768E1
2.353838644E2,-4.732885958E1
2.359239406E2,-4.400293635E1
2.364742468E2,-1.133939409E1
2.370401759E2,-5.404384272E1
2.375851015E2,-4.631016903E1
2.381255865E2,-4.871739530E1
2.386577096E2,-3.299796041E1
2.392015888E2,-3.311446577E1
2.397397171E2,-4.263724987E1
2.402874997E2,-4.965129516E1
2.408336404E2,-4.696895860E1
2.413954659E2,-4.711242449E1
2.419429089E2,-4.780768690E1
2.424675496E2,-4.196169169E1
2.430137833E2,-4.535700532E1
2.435618868E2,-4.392837950E1
2.440855659E2,-4.341457183E1
2.446287887E2,-2.869989213E1
2.451765176E2,-4.168496776E1
2.457287765E2,-3.769367348E1
2.462754857E2,-4.391486911E1
2.468102682E2,-3.818957928E1
2.473677171E2,-3.978759874E1
2.479206499E2,-3.349107127E1
2.484682159E2,-3.760336138E1
2.490003835E2,-4.910849999E1
2.495469136E2,-4.896354045E1
2.500887274E2,-4.514518377E1
2.506234619E2,-3.238171581E1
2.511752702E2,-2.412448274E1
2.517178037E2,-4.159357204E1
2.522591544E2,-3.285082512E1
2.528110223E2,-1.710580077E1
2.533595751E2,-2.237341767E1
2.539113510E2,-4.508518459E1
2.544622430E2,-4.429449694E1
2.550034979E2,-3.748457965E1
2.555451821E2,-4.421863088E1
2.560947514E2,-3.949704371E1
2.566474739E2,-3.879208656E1
2.572119648E2,-4.356359029E1
2.577516549E2,-3.802709321E1
2.582786659E2,-3.042959905E1
2.588332962E2,-4.678500283E1
2.593673998E2,-3.738484182E1
2.599183901E2,-4.899254664E1
2.604457219E2,-3.856268145E1
2.610045437E2,-4.011278945E1
2.615562867E2,-3.367923262E1
2.621067202E2,-5.211529605E1
2.626649083E2,-4.372549411E1
2.631907094E2,-3.628541064E1
2.637350805E2,-4.264430837E1
2.642739972E2,-4.650382400E1
2.648227185E2,-4.187336541E1
2.653584423E2,-4.061347412E1
2.659078530E2,-4.139243446E1
2.664487912E2,-4.243630542E1
2.669872295E2,-4.365216450E1
2.675289501E2,-4.348687450E1
2.680744028E2,-4.308508863E1
2.686279596E2,-4.363006390E1
2.691784729E2,-4.501333184E1
2.697226650E2,-4.328964049E1
2.702716849E2,-4.383800205E1
2.708006010E2,-4.120845486E1
2.713451938E2,-4.696565407E1
2.718910993E2,-4.776757860E1
2.724380007E2,-4.810430293E1
2.729930442E2,-4.752229888E1
2.735474059E2,-4.865002861E1
2.740773875E2,-5.147662031E1
2.746143120E2,-4.606895899E1
2.751338260E2,-4.545496824E1
2.756618512E2,-4.580585051E1
2.761909595E2,-5.046771875E1
2.767129926E2,-4.907064556E1
2.772374013E2,-4.829483012E1
2.777568334E2,-4.921833194E1
2.782682120E2,-1.673178853E1
2.787786865E2,-1.699055987E1
2.793156291E2,-5.216624466E1
2.798474908E2,-5.053449270E1
2.803884352E2,-4.796880965E1
2.809283685E2,-4.932222881E1
2.814778760E2,-3.876996011E1
2.820262882E2,-4.841251520E1
2.825545333E2,-4.699570461E1
2.830987640E2,-4.941080346E1
2.836254248E2,-3.348043104E1
2.841850754E2,-4.613413368E1
2.847337812E2,-4.725658754E1
2.852930377E2,-4.860675827E1
2.858424004E2,-3.812259403E1
2.863926276E2,-1.598945142E1
2.869454395E2,-3.229538788E1
2.874761478E2,-3.137513413E1
2.880222443E2,-5.228133240E1
2.885612663E2,-4.851234613E1
2.890997976E2,-4.177766159E1
2.896381204E2,-4.597266891E1
2.901477028E2,-4.048190070E1
2.906702351E2,-4.545847265E1
2.911854536E2,-4.437254071E1
2.916997562E2,-3.320141765E1
2.922156736E2,-3.269469380E1
2.927333042E2,-4.352022356E1
2.932496124E2,-4.478490001E1
2.937688833E2,-4.078991084E1
2.942914922E2,-4.618073351E1
2.948137764E2,-4.513201414E1
2.953306669E2,-4.391060751E1
2.958498139E2,-4.448592115E1
2.963619877E2,-4.185626527E1
2.968873859E2,-3.646901526E1
2.974255944E2,-6.959374351E0
2.979543609E2,-2.984746865E1
2.984971172E2,-2.443744306E1
2.990277621E2,-4.882410379E1
2.995802332E2,-4.744680860E1
3.001068966E2,-3.860721505E1
3.006549030E2,-4.286898219E1
3.011789276E2,-4.160186508E1
3.017287275E2,-2.832363770E1
3.022796966E2,-3.683941580E1
3.028351268E2,-3.570862184E1
3.033624112E2,-3.700184523E1
3.039169211E2,-2.976966184E1
3.044394812E2,-3.605290486E1
3.049812770E2,-3.595758872E1
3.055364879E2,-3.760749829E1
3.060657718E2,-3.695703572E1
3.066084292E2,-3.937218456E1
3.071558065E2,-3.478970057E1
3.077038215E2,-4.496030613E1
3.082495550E2,-3.332730311E1
3.087876690E2,-4.786831863E1
3.093096054E2,-3.902986646E1
3.098442662E2,-4.470831750E1
3.103993224E2,-3.931132599E1
3.109446087E2,-3.699219349E1
3.114865532E2,-3.403872895E1
3.120365025E2,-4.482314531E1
3.125858539E2,-4.101112051E1
3.131360342E2,-4.178769707E1
3.136808654E2,-4.229318173E1
3.142296495E2,-4.213168256E1
3.147545804E2,-5.012565719E1
3.153131637E2,-4.761467060E1
3.158644864E2,-3.961169850E1
3.164099179E2,-4.219697911E1
3.169451902E2,-3.968506296E1
3.174761785E2,-4.206480672E1
3.180410051E2,-3.397435429E1
3.186071422E2,-3.673880887E1
3.191476301E2,-4.422062396E1
3.196815767E2,-4.668729248E1
3.202236919E2,-4.780267693E1
3.207718030E2,-4.985498810E1
3.213234092E2,-4.828686184E1
3.218519192E2,-5.113372611E1
3.223761438E2,-1.606089091E1
3.229179925E2,-1.259008861E1
3.234445869E2,-4.537276794E1
3.239987097E2,-4.810346379E1
3.245558661E2,-5.094724043E1
3.250764032E2,-4.881662970E1
3.256267711E2,-4.135725588E1
3.261677497E2,-4.486700461E1
3.266991964E2,-3.471323936E1
3.272438108E2,-1.694153600E1
3.278095583E2,-2.683828594E1
3.283306805E2,-1.604504403E1
3.288797767E2,-3.574159480E1
3.294158907E2,-2.585192935E1
3.299629755E2,-3.618476294E1
3.304986997E2,-4.813624097E1
3.310507552E2,-4.518712253E1
3.316055650E2,-3.862073998E1
3.321497068E2,-4.402797081E1
3.326679100E2,-4.467714387E1
3.331902045E2,-4.671951630E1
3.337092087E2,-4.822470484E1
3.342568820E2,-4.775044756E1
3.347930630E2,-3.292309754E1
3.353404636E2,-5.033924545E1
3.358707145E2,-5.078982829E1
3.364167181E2,-4.804613567E1
3.369466561E2,-5.038432273E1
3.374613958E2,-5.117696091E1
3.379789116E2,-4.595346610E1
3.384952183E2,-4.972398559E1
3.390141278E2,-5.126553086E1
3.395364681E2,-4.636052907E1
3.400760845E2,-1.253337031E1
3.406173779E2,-1.021853787E1
3.411598401E2,-6.172374703E1
3.417069003E2,-5.381532878E1
3.422578616E2,-5.055484836E1
3.427977623E2,-4.523127892E1
3.433490900E2,-4.691328343E1
3.438981620E2,-4.490801058E1
3.444463077E2,-5.249263344E1
3.449850096E2,-4.406161918E1
3.455395496E2,-4.589680919E1
3.460831243E2,-5.053307106E1
3.466339613E2,-4.690581327E1
3.471543532E2,-5.110795945E1
3.477070044E2,-4.660307004E1
3.482550961E2,-4.710596033E1
3.488040336E2,-5.277150344E1
3.493350883E2,-5.050321042E1
3.498657737E2,-4.813793235E1
3.504168240E2,-4.990509340E1
3.509696745E2,-4.187121161E1
3.515432407E2,-4.681715008E1
3.520933962E2,-4.075026564E1
3.526442758E2,-4.492349479E1
3.532093691E2,-3.770464340E1
3.537691914E2,-4.423554650E1
3.543276711E2,-4.281460382E1
3.548767159E2,-4.299755174E1
3.554219525E2,-4.310076043E1
3.559737876E2,-4.048124925E1
3.565469219E2,-4.350921731E1
3.570931398E2,-4.261404889E1
3.576234832E2,-4.261772347E1
3.581664861E2,-3.836905146E1
3.587079258E2,-4.097079869E1
3.592689923E2,-3.566931618E1
3.598185350E2,-3.143168769E1
3.603368504E2,-3.824595152E1
3.608873568E2,-4.401500525E1
